drug_name,pubchem_id,smile,micro_name,micro_tid,dis_Sname,dis_MESH
Floxuridine,5790,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O,Escherichia coli,562,"Cholangitis, Sclerosing",MESH:D015209
Floxuridine,5790,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O,Streptococcus parasanguinis,1318,"Cholangitis, Sclerosing",MESH:D015209
Floxuridine,5790,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O,Parabacteroides distasonis,823,"Cholangitis, Sclerosing",MESH:D015209
Floxuridine,5790,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O,Prevotella copri,165179,"Cholangitis, Sclerosing",MESH:D015209
Floxuridine,5790,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O,Bacteroides uniformis,820,Diarrhea,MESH:D003967
Floxuridine,5790,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O,Phocaeicola vulgatus,821,Diarrhea,MESH:D003967
Floxuridine,5790,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O,Roseburia hominis,301301,Liver Cirrhosis,MESH:D008103
Floxuridine,5790,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O,Streptococcus salivarius,1304,Liver Cirrhosis,MESH:D008103
Floxuridine,5790,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O,Streptococcus parasanguinis,1318,Liver Cirrhosis,MESH:D008103
Floxuridine,5790,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O,Bacteroides uniformis,820,Liver Cirrhosis,MESH:D008103
Floxuridine,5790,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O,Parabacteroides distasonis,823,Liver Cirrhosis,MESH:D008103
Floxuridine,5790,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O,Odoribacter splanchnicus,28118,Liver Cirrhosis,MESH:D008103
Floxuridine,5790,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O,Erysipelatoclostridium ramosum,1547,Colorectal Neoplasms,MESH:D015179
Floxuridine,5790,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O,Escherichia coli,562,Colorectal Neoplasms,MESH:D015179
Floxuridine,5790,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O,Bacteroides caccae,47678,Colorectal Neoplasms,MESH:D015179
Floxuridine,5790,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O,Eggerthella lenta,84112,Colorectal Neoplasms,MESH:D015179
Floxuridine,5790,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O,Streptococcus salivarius,1304,Colorectal Neoplasms,MESH:D015179
Floxuridine,5790,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O,Comamonas,283,Colorectal Neoplasms,MESH:D015179
Floxuridine,5790,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O,Bacteroides uniformis,820,Colorectal Neoplasms,MESH:D015179
Floxuridine,5790,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O,Phocaeicola vulgatus,821,Colorectal Neoplasms,MESH:D015179
Floxuridine,5790,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O,Parabacteroides distasonis,823,Colorectal Neoplasms,MESH:D015179
Floxuridine,5790,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O,Prevotella copri,165179,Colorectal Neoplasms,MESH:D015179
Floxuridine,5790,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O,Bacteroides ovatus,28116,Colorectal Neoplasms,MESH:D015179
Floxuridine,5790,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O,Clostridium perfringens,1502,Colorectal Neoplasms,MESH:D015179
Floxuridine,5790,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O,Roseburia hominis,301301,Fatigue,MESH:D005221
Floxuridine,5790,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O,Streptococcus salivarius,1304,Cholestasis,MESH:D002779
Azlocillin,6479523,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)NC(=O)N4CCNC4=O)C(=O)O)C,Listeria monocytogenes,1639,"Endocarditis, Bacterial",MESH:D004697
Paromomycin,165580,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N,Faecalibacterium,216851,Hepatic Encephalopathy,MESH:D006501
Rosuvastatin,446157,CC(C)C1=NC(=NC(=C1C=CC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C,Lactobacillus reuteri,1598,Diarrhea,MESH:D003967
Rosuvastatin,446157,CC(C)C1=NC(=NC(=C1C=CC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C,Firmicutes,1239,Amyotrophic Lateral Sclerosis,MESH:D000690
Trichlorfon,5853,COP(=O)(C(C(Cl)(Cl)Cl)O)OC,Lactobacillus,1578,Alzheimer Disease,MESH:D000544
Trichlorfon,5853,COP(=O)(C(C(Cl)(Cl)Cl)O)OC,Proteobacteria,1224,Alzheimer Disease,MESH:D000544
Ethambutol,14052,CCC(CO)NCCNC(CC)CO,Mycobacterium tuberculosis,1773,"Tuberculosis, Pulmonary",MESH:D014397
Loxapine succinate,71399,CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl.C(CC(=O)O)C(=O)O,Bacteroides thetaiotaomicron,818,Hypertension,MESH:D006973
Clindamycin hydrochloride,16051951,CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl.Cl,Parabacteroides merdae,46503,Infections,MESH:D007239
Clindamycin hydrochloride,16051951,CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl.Cl,Collinsella aerofaciens,74426,Diarrhea,MESH:D003967
Clindamycin hydrochloride,16051951,CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl.Cl,Bifidobacterium longum,216816,Diarrhea,MESH:D003967
Clindamycin hydrochloride,16051951,CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl.Cl,Bacteroides uniformis,820,Diarrhea,MESH:D003967
Clindamycin hydrochloride,16051951,CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl.Cl,Phocaeicola vulgatus,821,Diarrhea,MESH:D003967
Clindamycin hydrochloride,16051951,CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl.Cl,Coprococcus comes,410072,Diarrhea,MESH:D003967
Clindamycin hydrochloride,16051951,CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl.Cl,Roseburia hominis,301301,Fatigue,MESH:D005221
Clindamycin hydrochloride,16051951,CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl.Cl,Streptococcus salivarius,1304,Cholestasis,MESH:D002779
Clindamycin hydrochloride,16051951,CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl.Cl,Coprococcus comes,410072,Cholestasis,MESH:D002779
Asenapine maleate,6917875,CN1CC2C(C1)C3=C(C=CC(=C3)Cl)OC4=CC=CC=C24.C(=CC(=O)O)C(=O)O,Collinsella aerofaciens,74426,Schizophrenia,MESH:D012559
Asenapine maleate,6917875,CN1CC2C(C1)C3=C(C=CC(=C3)Cl)OC4=CC=CC=C24.C(=CC(=O)O)C(=O)O,Akkermansia muciniphila,239935,Schizophrenia,MESH:D012559
Anagrelide,135409400,C1C2=C(C=CC(=C2Cl)Cl)N=C3N1CC(=O)N3,Clostridium sp.,1506,Heart Failure,MESH:D006333
Daptomycin,21585658,CCCCCCCCCC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC(=O)N)C(=O)NC(CC(=O)O)C(=O)NC3C(OC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC3=O)CCCN)CC(=O)O)C)CC(=O)O)CO)C(C)CC(=O)O)CC(=O)C4=CC=CC=C4N)C,Staphylococcus aureus,1280,Pyelonephritis,MESH:D011704
Daptomycin,21585658,CCCCCCCCCC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC(=O)N)C(=O)NC(CC(=O)O)C(=O)NC3C(OC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC3=O)CCCN)CC(=O)O)C)CC(=O)O)CO)C(C)CC(=O)O)CC(=O)C4=CC=CC=C4N)C,Staphylococcus aureus,1280,Osteomyelitis,MESH:D010019
Loperamide hydrochloride,71420,CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4.Cl,Bacteroides uniformis,820,"Colitis, Ulcerative",MESH:D003093
Loperamide hydrochloride,71420,CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4.Cl,Bacteroides uniformis,820,Diarrhea,MESH:D003967
Danazol,28417,CC12CCC3C(C1CCC2(C#C)O)CCC4=CC5=C(CC34C)C=NO5,Clostridium sp.,1506,Stevens-Johnson Syndrome,MESH:D013262
Danazol,28417,CC12CCC3C(C1CCC2(C#C)O)CCC4=CC5=C(CC34C)C=NO5,Clostridium sp.,1506,"Cholangitis, Sclerosing",MESH:D015209
Danazol,28417,CC12CCC3C(C1CCC2(C#C)O)CCC4=CC5=C(CC34C)C=NO5,Clostridium sp.,1506,Hypertension,MESH:D006973
Danazol,28417,CC12CCC3C(C1CCC2(C#C)O)CCC4=CC5=C(CC34C)C=NO5,Clostridium sp.,1506,Cholestasis,MESH:D002779
N-Acetylcysteine,12035,CC(=O)NC(CS)C(=O)O,Staphylococcus aureus,1280,Obesity,MESH:D009765
N-Acetylcysteine,12035,CC(=O)NC(CS)C(=O)O,Staphylococcus aureus,1280,Cystic Fibrosis,MESH:D003550
Rifabutin,135415564,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=NC6(CCN(CC6)CC(C)C)N=C25)O)C,Escherichia coli,562,"Tuberculosis, Pulmonary",MESH:D014397
Rifabutin,135415564,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=NC6(CCN(CC6)CC(C)C)N=C25)O)C,Bifidobacterium adolescentis,1680,"Tuberculosis, Pulmonary",MESH:D014397
Rifabutin,135415564,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=NC6(CCN(CC6)CC(C)C)N=C25)O)C,Ruminococcus bromii,40518,Acquired Immunodeficiency Syndrome,MESH:D000163
Rifabutin,135415564,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=NC6(CCN(CC6)CC(C)C)N=C25)O)C,Bacteroides uniformis,820,Acquired Immunodeficiency Syndrome,MESH:D000163
Rifabutin,135415564,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=NC6(CCN(CC6)CC(C)C)N=C25)O)C,Phocaeicola vulgatus,821,Acquired Immunodeficiency Syndrome,MESH:D000163
"3,5-dimethylaniline",7949,CC1=CC(=CC(=C1)N)C,Pseudomonas aeruginosa,287,Urinary Bladder Neoplasms,MESH:D001749
Benzylpenicillin,5904,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,Staphylococcus aureus,1280,Sepsis,MESH:D018805
Benzylpenicillin,5904,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,Staphylococcus aureus,1280,Infections,MESH:D007239
Benzylpenicillin,5904,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,Staphylococcus aureus,1280,Endocarditis,MESH:D004696
Benzylpenicillin,5904,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,Escherichia coli,562,Pneumonia,MESH:D011014
Benzylpenicillin,5904,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,Staphylococcus aureus,1280,Pneumonia,MESH:D011014
Benzylpenicillin,5904,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,Listeria monocytogenes,1639,"Endocarditis, Bacterial",MESH:D004697
Sildenafil citrate,135413523,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,Clostridium sp.,1506,"Liver Cirrhosis, Biliary",MESH:D008105
Sildenafil citrate,135413523,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,Clostridium sp.,1506,Heart Failure,MESH:D006333
Sildenafil citrate,135413523,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,Clostridium sp.,1506,Hypertension,MESH:D006973
Aldicarb,9570071,CC(C)(C=NOC(=O)NC)SC,Roseburia,841,Asthma,MESH:D001249
Aldicarb,9570071,CC(C)(C=NOC(=O)NC)SC,Anaerostipes,207244,Asthma,MESH:D001249
Aldicarb,9570071,CC(C)(C=NOC(=O)NC)SC,Coriobacteriaceae,84107,Colorectal Neoplasms,MESH:D015179
Aldicarb,9570071,CC(C)(C=NOC(=O)NC)SC,Christensenellaceae,990719,Colorectal Neoplasms,MESH:D015179
Aldicarb,9570071,CC(C)(C=NOC(=O)NC)SC,Erysipelotrichaceae,128827,Colorectal Neoplasms,MESH:D015179
Aldicarb,9570071,CC(C)(C=NOC(=O)NC)SC,Roseburia,841,Colorectal Neoplasms,MESH:D015179
Aldicarb,9570071,CC(C)(C=NOC(=O)NC)SC,Bacillales,1385,Colorectal Neoplasms,MESH:D015179
Aldicarb,9570071,CC(C)(C=NOC(=O)NC)SC,Anaerostipes,207244,Colorectal Neoplasms,MESH:D015179
Aldicarb,9570071,CC(C)(C=NOC(=O)NC)SC,Clostridium,1485,Colorectal Neoplasms,MESH:D015179
Aprepitant,135413536,CC(C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)OC2C(N(CCO2)CC3=NNC(=O)N3)C4=CC=C(C=C4)F,Roseburia intestinalis,166486,Parkinson Disease,MESH:D010300
Aprepitant,135413536,CC(C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)OC2C(N(CCO2)CC3=NNC(=O)N3)C4=CC=C(C=C4)F,Bifidobacterium longum,216816,Parkinson Disease,MESH:D010300
Limonene,22311,CC1=CCC(CC1)C(=C)C,Escherichia coli,562,Liver Neoplasms,MESH:D008113
Limonene,22311,CC1=CCC(CC1)C(=C)C,Streptococcus mitis,28037,Pancreatic Neoplasms,MESH:D010190
Limonene,22311,CC1=CCC(CC1)C(=C)C,Escherichia coli,562,Breast Neoplasms,MESH:D001943
Camptothecin,24360,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O,Escherichia coli,562,Huntington Disease,MESH:D006816
Mefloquine hydrochloride,65329,C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O.Cl,Bacteroides uniformis,820,Diarrhea,MESH:D003967
Mefloquine hydrochloride,65329,C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O.Cl,Phocaeicola vulgatus,821,Diarrhea,MESH:D003967
Mefloquine hydrochloride,65329,C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O.Cl,Coprococcus comes,410072,Diarrhea,MESH:D003967
Mefloquine hydrochloride,65329,C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O.Cl,Dorea formicigenerans,39486,Psoriasis,MESH:D011565
Mefloquine hydrochloride,65329,C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O.Cl,Prevotella copri,165179,Psoriasis,MESH:D011565
Mefloquine hydrochloride,65329,C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O.Cl,Dorea formicigenerans,39486,COVID-19,MESH:D000086382
Mefloquine hydrochloride,65329,C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O.Cl,Coprococcus comes,410072,Cholestasis,MESH:D002779
Cladribine,20279,C1C(C(OC1N2C=NC3=C(N=C(N=C32)Cl)N)CO)O,Prevotella copri,165179,Multiple Sclerosis,MESH:D009103
Melphalan,460612,C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl,Proteobacteria,1224,Liver Neoplasms,MESH:D008113
Melphalan,460612,C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl,Actinobacteria,1760,Liver Neoplasms,MESH:D008113
Melphalan,460612,C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl,Clostridium sp.,1506,Liver Neoplasms,MESH:D008113
Melphalan,460612,C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl,Proteobacteria,1224,Ovarian Neoplasms,MESH:D010051
Melphalan,460612,C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl,Firmicutes,1239,Ovarian Neoplasms,MESH:D010051
Melphalan,460612,C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl,Actinobacteria,1760,Ovarian Neoplasms,MESH:D010051
Melphalan,460612,C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl,Proteobacteria,1224,Fibrosis,MESH:D005355
Melphalan,460612,C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl,Actinobacteria,1760,Fibrosis,MESH:D005355
Melphalan,460612,C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl,Clostridium sp.,1506,Fibrosis,MESH:D005355
Melphalan,460612,C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl,Firmicutes,1239,Atrial Fibrillation,MESH:D001281
Melphalan,460612,C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl,Proteobacteria,1224,Breast Neoplasms,MESH:D001943
Melphalan,460612,C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl,Firmicutes,1239,Breast Neoplasms,MESH:D001943
Melphalan,460612,C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl,Actinobacteria,1760,Breast Neoplasms,MESH:D001943
Chloramphenicol,5959,C1=CC(=CC=C1C(C(CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],Escherichia coli,562,Pneumonia,MESH:D011014
Chloramphenicol,5959,C1=CC(=CC=C1C(C(CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],Bacteroides uniformis,820,Precursor Cell Lymphoblastic Leukemia-Lymphoma,MESH:D054198
Diosmin,5281613,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,Lactobacillus,1578,"Diabetes Mellitus, Type 2",MESH:D003924
Diosmin,5281613,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,Escherichia,561,"Diabetes Mellitus, Type 2",MESH:D003924
Diosmin,5281613,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,Bifidobacterium,1678,"Diabetes Mellitus, Type 2",MESH:D003924
Diosmin,5281613,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,Clostridium,1485,"Diabetes Mellitus, Type 2",MESH:D003924
Diosmin,5281613,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,Lactobacillus,1578,"Colitis, Ulcerative",MESH:D003093
Diosmin,5281613,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,Escherichia,561,"Colitis, Ulcerative",MESH:D003093
Diosmin,5281613,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,Bifidobacterium,1678,"Colitis, Ulcerative",MESH:D003093
Diosmin,5281613,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,Enterococcus,1350,"Colitis, Ulcerative",MESH:D003093
Diosmin,5281613,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,Clostridium,1485,"Colitis, Ulcerative",MESH:D003093
Diosmin,5281613,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,Lactobacillus,1578,"Liver Cirrhosis, Biliary",MESH:D008105
Diosmin,5281613,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,Clostridium,1485,"Liver Cirrhosis, Biliary",MESH:D008105
Diosmin,5281613,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,Bifidobacterium,1678,Lung Neoplasms,MESH:D008175
Diosmin,5281613,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,Enterococcus,1350,Lung Neoplasms,MESH:D008175
Diosmin,5281613,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,Clostridium,1485,Lung Neoplasms,MESH:D008175
Cefaclor,51039,C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)Cl,Klebsiella,570,Otitis Media,MESH:D010033
Cefaclor,51039,C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)Cl,Streptococcus,1301,Otitis Media,MESH:D010033
Cefaclor,51039,C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)Cl,Enterobacteriaceae,543,Sinusitis,MESH:D012852
Cefaclor,51039,C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)Cl,Streptococcus pneumoniae,1313,Sinusitis,MESH:D012852
Cefaclor,51039,C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)Cl,Lactobacillus,1578,Diarrhea,MESH:D003967
Cefaclor,51039,C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)Cl,Bifidobacterium,1678,Diarrhea,MESH:D003967
Cefaclor,51039,C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)Cl,Lactobacillus,1578,Heart Failure,MESH:D006333
Cefaclor,51039,C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)Cl,Streptococcus,1301,Heart Failure,MESH:D006333
Cefaclor,51039,C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)Cl,Enterococcus,1350,Heart Failure,MESH:D006333
Cefaclor,51039,C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)Cl,Clostridium,1485,Heart Failure,MESH:D006333
Mercaptopurine,667490,C1=NC2=C(N1)C(=S)N=CN2,Collinsella aerofaciens,74426,Crohn Disease,MESH:D003424
Mercaptopurine,667490,C1=NC2=C(N1)C(=S)N=CN2,Prevotella copri,165179,Crohn Disease,MESH:D003424
Mercaptopurine,667490,C1=NC2=C(N1)C(=S)N=CN2,Coprococcus comes,410072,Crohn Disease,MESH:D003424
Mercaptopurine,667490,C1=NC2=C(N1)C(=S)N=CN2,Clostridioides difficile,1496,Crohn Disease,MESH:D003424
Mercaptopurine,667490,C1=NC2=C(N1)C(=S)N=CN2,Collinsella aerofaciens,74426,"Colitis, Ulcerative",MESH:D003093
Mercaptopurine,667490,C1=NC2=C(N1)C(=S)N=CN2,Coprococcus comes,410072,"Colitis, Ulcerative",MESH:D003093
Mercaptopurine,667490,C1=NC2=C(N1)C(=S)N=CN2,Clostridioides difficile,1496,"Colitis, Ulcerative",MESH:D003093
Doxycycline,54671203,CC1C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,Veillonella,29465,Stevens-Johnson Syndrome,MESH:D013262
Doxycycline,54671203,CC1C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,Enterobacteriaceae,543,Acne Vulgaris,MESH:D000152
Doxycycline,54671203,CC1C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,Klebsiella,570,Acne Vulgaris,MESH:D000152
Doxycycline,54671203,CC1C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,Lactobacillus,1578,Diarrhea,MESH:D003967
Doxycycline,54671203,CC1C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,Bifidobacterium,1678,Diarrhea,MESH:D003967
Doxycycline,54671203,CC1C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,Veillonella,29465,Diarrhea,MESH:D003967
Doxycycline,54671203,CC1C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,Enterobacteriaceae,543,Pneumonia,MESH:D011014
